Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
Fall,2016,VICKI HELGESON,PSY,85446,PSYCHOLOGY OF GENDER,A,16,16,100%,6.69,4.81,4.75,4.81,4.47,4.94,4.88,4.81,4.88,4.75
Fall,2016,BETH CHRISTIANO,PSY,85480,INTRN CLINICAL PSY,A,4,6,67%,6.50,4.50,4.25,4.25,4.50,4.50,4.50,4.50,4.25,4.25
Fall,2016,NICK WILLIAMS,PSY,85481,SEM IN INTERVENTION,A,4,5,80%,5.75,4.75,4.50,4.75,4.50,4.75,5.00,5.00,5.00,5.00
Fall,2016,SHARON CARVER,PSY,85484,PRACTM CHLD DEVLPMNT,A,4,6,67%,8.75,4.75,5.00,4.50,4.50,4.75,5.00,4.50,4.75,4.75
Fall,2016,BRIAN MACWHINNEY,PSY,85706,GR CORE COG PSY,A,7,12,58%,8.86,4.29,3.71,3.43,3.57,4.00,3.57,4.86,3.71,3.57
Fall,2016,MARLENE BEHRMANN,PSY,85714,CGNTV NEUROPSYCH,A,2,2,100%,8.00,5.00,4.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2016,TIMOTHY VERSTYNEN,PSY,85732,DATA SCI APP PSYCH,A,13,21,62%,11.54,4.31,4.31,4.15,3.77,4.31,4.00,4.77,3.92,3.69
Fall,2016,SHARON CARVER,PSY,85738,ED GOALS INST ASSESS,A,18,19,95%,12.47,4.89,4.00,4.33,4.61,4.50,4.22,4.67,4.44,4.00
Fall,2016,DAVID PLAUT,PSY,85745,MEANING MIND & BRAIN,A,1,2,50%,14.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2016,VICKI HELGESON,PSY,85746,PSYCHOLOGY OF GENDER,A,2,2,100%,5.00,5.00,5.00,5.00,4.50,5.00,5.00,5.00,5.00,5.00
Fall,2016,CARL OLSON,PSY,85765,COGNITIVE NEUROSCI,A,5,11,45%,8.00,4.20,4.80,4.40,3.00,4.80,5.00,4.80,4.80,4.40
Fall,2016,JULIE DOWNS,SDS,88120,REASN PASSN & COGNTN,A,61,103,59%,6.52,4.56,4.61,4.54,4.10,4.69,4.52,4.78,4.45,4.36
Fall,2016,PAUL FISCHBECK,SDS,88125,FRSEM FORECAST UNCER,A,11,15,73%,3.91,4.18,3.18,3.55,3.82,4.45,3.91,4.73,4.00,3.91
Fall,2016,JOHN MILLER,SDS,88126,MODELING COMPLEX SYS,A,9,15,60%,6.67,5.00,4.89,4.78,4.89,5.00,4.56,5.00,4.89,5.00
Fall,2016,MARK KAMLET,SDS,88220,POLICY ANALYSIS I,A,40,77,52%,6.35,3.60,3.80,3.72,3.22,3.85,3.50,4.28,3.27,3.30
Fall,2016,STEPHEN BROOMELL,SDS,88251,EMPIRICAL RSRCH MTHD,A,29,70,41%,6.86,4.55,4.59,4.59,4.21,4.57,4.48,4.76,4.52,4.31
Fall,2016,RUSSELL GOLMAN,SDS,88255,BEHAVRAL GAME THEORY,A,13,19,68%,8.23,4.46,4.31,4.31,4.23,4.38,4.38,4.62,4.23,4.54
Fall,2016,MARY JO MILLER,SDS,88281,TPCS LAW: 1ST AMEND,A,13,28,46%,5.46,4.62,4.23,4.38,4.46,4.62,4.62,4.69,4.46,4.46
Fall,2016,BARUCH FISCHHOFF,SDS,88302,BEHAV DECSN MAKING,A,22,31,71%,6.64,4.55,4.23,4.27,4.14,4.64,4.68,4.73,4.52,4.50
Fall,2016,ROBERT KRAUT,SDS,88341,ORGNZTNL COMMUNICTN,A,3,4,75%,7.00,2.00,1.67,2.33,2.33,3.33,3.00,2.67,1.33,1.67
Fall,2016,DAVID HOUNSHELL,SDS,88345,PERSPEC INDUSTRL R&D,A,7,9,78%,9.71,4.86,4.86,5.00,4.71,4.43,4.71,5.00,4.86,4.43
Fall,2016,ALEX IMAS,SDS,88360,BEHAVIORAL ECONOMICS,A,9,20,45%,7.00,4.67,4.78,4.89,4.78,5.00,5.00,4.67,4.78,5.00
Fall,2016,GEORGE LOEWENSTEIN,SDS,88365,BEHVL ECONMCS PUB PL,A,8,17,47%,9.50,4.38,4.25,4.50,3.50,4.88,4.75,4.88,4.38,4.50
Fall,2016,MICHAEL YU,SDS,88405,RISK PERCPTN COMMNCT,A,7,22,32%,8.86,4.71,4.57,4.43,4.71,4.86,4.71,5.00,4.57,4.71
Fall,2016,SILVIA SACCARDO,SDS,88406,BEHAV ECON IN ORGS,A,7,12,58%,6.71,4.71,4.00,4.43,4.57,4.71,4.57,4.57,4.43,4.43
Fall,2016,LEE BRANSTETTER,SDS,88411,RISE OF ASIAN ECON,A,5,12,42%,5.00,5.00,5.00,4.60,4.60,5.00,5.00,5.00,5.00,4.80
Fall,2016,SILVIA SACCARDO,SDS,88418,NEGOTIATION DOMESTIC,A,17,33,52%,5.53,4.82,4.88,4.82,4.71,4.94,4.88,4.76,4.82,4.82
Fall,2016,PAUL FISCHBECK,SDS,88444,PBLC POLCY & REGULTN,A,6,13,46%,5.00,3.00,1.83,1.83,2.50,3.33,2.67,3.67,3.00,2.33
Fall,2016,GEORGE LOEWENSTEIN,SDS,88702,BEHAVIORAL ECONOMICS,A,13,19,68%,11.50,4.77,4.31,4.38,4.08,4.85,4.69,4.69,4.69,4.62
Fall,2016,DAVID HOUNSHELL,SDS,88749,PERSPEC INDUSTRL R D,A,3,3,100%,10.00,5.00,4.67,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2016,ROBIN MEJIA,STA,36146,FRESH SEM STATISTICS,A,11,14,79%,5.00,4.00,2.91,3.00,3.82,3.55,3.09,4.55,3.09,3.00
Fall,2016,PETER FREEMAN,STA,36198,RESCH TRAINING STATS,A,2,3,67%,6.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2016,GORDON WEINBERG,STA,36201,STATS REASON PRACTCE,1,106,227,47%,6.30,4.73,4.83,4.81,4.53,4.72,4.80,4.82,4.75,4.58
Fall,2016,GORDON WEINBERG,STA,36202,STATISTICAL METHODS,1,29,59,49%,6.59,4.66,4.72,4.72,4.24,4.48,4.76,4.75,4.69,4.59
Fall,2016,AMAL HELU,STA,36202,STATISTICAL METHODS,W,8,11,73%,6.50,4.38,4.63,4.63,4.00,4.50,4.63,3.50,4.38,4.25
Fall,2016,ANTON BADEV,STA,36208,REGRESSION ANALYSIS,1,2,2,100%,6.50,4.00,2.00,3.00,2.50,4.00,3.00,4.00,2.50,3.50
Fall,2016,ROSS OCONNELL,STA,36217,PROB THEO RNDM PROC,A,84,177,47%,8.60,3.69,3.81,3.76,3.35,3.52,3.44,3.85,3.18,3.15
Fall,2016,OLGA CHILINA,STA,36220,ENGR STAT QUAL CTRL,A,77,116,66%,6.52,3.63,3.61,3.47,3.31,3.26,3.17,4.18,3.17,3.05
Fall,2016,PETER FREEMAN,STA,36225,INTRO PROBLTY THEORY,A,117,245,48%,8.30,4.34,4.58,4.55,4.30,4.33,4.45,4.73,4.40,4.32
Fall,2016,PETER FREEMAN,STA,36225,INTRO PROBLTY THEORY,B,21,48,44%,8.71,4.71,4.76,4.71,4.43,4.48,4.57,4.71,4.71,4.67
Fall,2016,OLGA CHILINA,STA,36309,EX DES BEHA SOC SCI,1,58,113,51%,6.45,3.64,3.60,3.50,3.10,3.45,3.21,4.41,3.03,2.95
Fall,2016,SAMUEL VENTURA,STA,36315,STAT GRPHCS & VISUAL,1,29,65,45%,9.14,4.55,4.55,4.66,4.59,4.55,4.46,4.62,4.55,4.55
Fall,2016,RYAN TIBSHIRANI,STA,36350,STATISTICAL COMPUTNG,A,39,98,40%,9.87,3.95,4.13,4.13,3.87,4.00,3.92,4.05,3.77,3.92
Fall,2016,REBECCA NUGENT,STA,36401,MODERN REGRESSION,A,62,141,44%,10.66,4.66,4.60,4.51,4.10,4.66,4.79,4.61,4.56,4.35
Fall,2016,CHAD SCHAFER,STA,36401,MODERN REGRESSION,B,50,101,50%,7.52,4.62,4.68,4.70,4.58,4.72,4.74,4.70,4.62,4.56
Fall,2016,BRIAN JUNKER,STA,36463,MLTLVL & HIERCHL MDL,A,3,16,19%,8.00,4.33,4.00,3.67,3.00,3.67,3.33,4.33,3.33,3.67
Fall,2016,CHAD SCHAFER,STA,36607,MODERN REGRESSION,B,8,9,89%,9.88,4.75,4.75,5.00,5.00,5.00,4.88,4.75,4.88,4.88
Fall,2016,HOWARD SELTMAN,STA,36611,PROF SKILLS FOR STAT,A,16,25,64%,5.80,4.94,4.69,4.69,4.88,4.81,4.69,4.88,4.69,4.56
Fall,2016,JARED MURRAY,STA,36617,APPLID LINEAR MODELS,A,16,25,64%,8.80,4.69,4.88,4.88,4.31,4.75,4.81,4.63,4.73,4.63
Fall,2016,BRIAN JUNKER,STA,36663,MLTLV & HEIACHL MDLS,A,20,29,69%,10.84,4.85,4.75,4.75,4.55,4.60,4.45,5.00,4.60,4.60
Fall,2016,SIVARAMAN BALAKRISHNAN,STA,36700,PROB & MATH STATS I,A,20,27,74%,10.75,4.70,4.65,4.60,4.45,4.75,4.75,4.85,4.65,4.60
Fall,2016,LARRY WASSERMAN,STA,36705,INTERMED STATISTICS,A,82,120,68%,10.12,4.90,4.95,4.94,4.83,4.95,4.95,4.94,4.95,4.91
Fall,2016,VALERIE VENTURA,STA,36707,REGRESSION ANALYSIS,A,10,15,67%,11.10,4.30,3.80,4.10,4.30,4.40,4.00,4.20,4.00,4.00
Fall,2016,COSMA SHALIZI,STA,36720,NETWORK MODELS,A1,9,14,64%,7.00,4.78,4.56,4.67,4.33,4.89,4.89,5.00,4.89,4.67
Fall,2016,JORDAN RODU,STA,36721,HDN MRKV MODELS,A2,10,21,48%,7.33,4.80,4.60,4.50,4.50,4.80,4.70,5.00,4.60,4.60
Fall,2016,RYAN TIBSHIRANI,STA,36725,CONVEX OPTIMIZATION,A,3,3,100%,19.33,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2016,OLGA CHILINA,STA,36749,EXP DES BEH SOC SCI,1,6,11,55%,6.50,4.00,4.50,4.33,3.33,3.83,4.17,4.33,4.17,3.83
Fall,2016,ALESSANDRO RINALDO,STA,36755,ADV STATISCL THRY I,A,8,14,57%,15.13,5.00,5.00,5.00,4.63,4.88,5.00,5.00,4.88,5.00
Fall,2016,ANN LEE,STA,36758,ADV DATA ANALYSIS II,A,5,12,42%,11.60,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2016,ROBERT KASS,STA,36759,STAT MDLS OF THE BRN,A,6,9,67%,12.50,3.83,3.67,3.83,3.50,4.17,4.17,4.33,4.33,3.67
Fall,2016,JORDAN RODU,STA,36780,DEEP LEARNING,A1,4,8,50%,8.00,5.00,4.75,5.00,4.25,5.00,4.75,5.00,5.00,4.75
Fall,2016,COSMA SHALIZI,STA,36781,ADV SOC NETWK MDLS,A2,7,10,70%,8.00,5.00,4.57,4.57,4.57,4.71,4.86,4.86,4.71,4.86
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
,2016,,,,Year of 2016,,1102,1926,57%,8.33,4.29,4.17,4.17,3.96,4.23,4.14,4.44,4.09,4
Spring,2016,"SLEET, C.  (co-taught)",ECO,73100,PRINC OF ECONOMICS,1,70,136,51%,6.52,4.43,4.44,4.39,3.96,4.43,4.39,4.51,4.34,4.00
Spring,2016,"KUSHNIR, A.  (co-taught)",ECO,73100,PRINC OF ECONOMICS,1,70,136,51%,6.80,4.07,3.99,3.96,3.57,3.94,3.83,4.32,3.68,3.68
Spring,2016,"SLEET, C.  (co-taught)",ECO,73100,PRINC OF ECONOMICS,2,61,109,56%,7.05,4.33,4.32,4.27,4.07,4.30,4.32,4.52,4.25,4.07
Spring,2016,"KUSHNIR, A.  (co-taught)",ECO,73100,PRINC OF ECONOMICS,2,61,109,56%,7.08,4.08,4.07,4.13,3.88,4.15,4.00,4.48,3.95,4.05
Spring,2016,"GASPER, J.  (co-taught)",ECO,73327,ADVTOPMACROREALBUSCY,W,4,5,80%,6.50,4.50,4.50,4.50,4.50,4.50,4.50,5.00,4.75,4.75
Spring,2016,"KYDLAND, F.  (co-taught)",ECO,73327,ADVTOPMACROREALBUSCY,W,4,5,80%,7.25,4.50,4.50,4.50,4.50,4.50,4.75,5.00,4.75,4.50
Spring,2016,"SPIRTES, P.  (co-taught)",PHI,80150,NATURE OF REASON,1,22,49,45%,6.00,3.57,3.48,3.48,3.19,3.67,3.71,4.10,3.52,3.29
Spring,2016,"ZHANG, K.  (co-taught)",PHI,80150,NATURE OF REASON,1,22,49,45%,6.35,4.18,3.73,3.68,3.59,3.82,3.59,4.45,3.45,3.36
Spring,2016,"SCHEINES, R.  (co-taught)",PHI,80321,CASTN LAW SOCL POLCY,B,13,25,52%,6.38,4.69,4.00,4.46,4.46,4.54,4.46,4.77,4.46,4.23
Spring,2016,"GENIN, K.  (co-taught)",PHI,80321,CASTN LAW SOCL POLCY,B,13,25,52%,6.50,3.85,3.77,4.00,4.00,3.92,3.83,4.31,3.77,4.15
Spring,2016,"SIMONS, M.  (co-taught)",PHI,80602,PHILOSPY CORE SEM II,A,7,9,78%,11.43,4.86,4.57,4.43,4.71,4.43,4.43,4.57,4.57,4.29
Spring,2016,"LONDON, A.  (co-taught)",PHI,80602,PHILOSPY CORE SEM II,A,7,9,78%,11.50,4.57,4.43,4.43,4.57,4.43,4.43,4.43,4.29,4.29
Spring,2016,"RANDALL, R.  (co-taught)",PSY,85359,INTRO MUSIC COG RES,A,4,9,44%,8.75,4.00,4.00,4.00,3.75,3.75,4.00,4.50,4.00,4.00
Spring,2016,"HELLER, L.  (co-taught)",PSY,85359,INTRO MUSIC COG RES,A,4,9,44%,8.75,4.75,4.75,4.75,5.00,4.50,4.25,5.00,4.50,4.25
Spring,2016,"KOTOVSKY, K.  (co-taught)",PSY,85716,RESEARCH PRESENTATN,A,3,5,60%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.67
Spring,2016,"SCHEIER, M.  (co-taught)",PSY,85716,RESEARCH PRESENTATN,A,3,5,60%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2016,"JARAMILLO, P.  (co-taught)",SDS,88451,PLCY ANALYS SENR PRJ,A,5,6,83%,8.00,3.00,2.40,2.00,2.40,2.80,2.20,3.00,3.00,2.20
Spring,2016,"MILLER, J.  (co-taught)",SDS,88451,PLCY ANALYS SENR PRJ,A,5,6,83%,8.00,2.40,2.20,2.20,2.40,2.20,2.20,3.00,2.60,2.40
Spring,2016,"ARGO, N.  (co-taught)",SDS,88699,GRADUATE RESEARCH,A,4,7,57%,8.00,4.50,2.75,3.50,3.75,4.50,3.50,4.75,3.50,4.00
Spring,2016,"KRISHNAMURTI, T.  (co-taught)",SDS,88699,GRADUATE RESEARCH,A,4,7,57%,9.50,4.50,3.00,3.50,3.50,4.50,4.00,4.50,4.00,4.00
Spring,2016,"SHALIZI, C.  (co-taught)",STA,36402,ADV METHODS DATA ANL,A,79,133,59%,14.78,3.82,3.73,3.73,3.31,3.86,3.74,3.62,3.54,3.50
Spring,2016,"GSELL, M.  (co-taught)",STA,36402,ADV METHODS DATA ANL,A,79,133,59%,14.68,4.32,4.14,4.20,4.08,4.07,4.14,4.49,4.19,4.00
Spring,2016,"SELTMAN, H.  (co-taught)",STA,36602,PERSPV DATA SCI II,A,14,22,64%,8.43,4.86,4.71,4.71,4.57,4.71,4.64,4.86,4.50,4.50
Spring,2016,"GREENHOUSE, J.  (co-taught)",STA,36602,PERSPV DATA SCI II,A,14,22,64%,7.14,4.86,4.71,4.79,4.79,4.86,4.86,4.86,4.93,4.57
Spring,2016,"SHALIZI, C.  (co-taught)",STA,36608,ADV METHODS DATA ANL,A,9,11,82%,14.56,5.00,4.89,4.89,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2016,"GSELL, M.  (co-taught)",STA,36608,ADV METHODS DATA ANL,A,9,11,82%,13.75,4.67,4.67,4.44,4.33,4.38,4.22,4.89,4.33,4.67
Spring,2016,"LEE, A.  (co-taught)",STA,36726,STATISTICAL PRAC,A,15,22,68%,9.71,4.64,4.64,4.71,4.57,4.50,4.43,4.64,4.43,4.57
Spring,2016,"GREENHOUSE, J.  (co-taught)",STA,36726,STATISTICAL PRAC,A,15,22,68%,10.40,4.67,4.60,4.73,4.67,4.60,4.47,4.67,4.53,4.47
Fall,2016,"TORELLO, F.  (co-taught)",CAS,64420,CRCB MOD VIENNA 19,A,2,2,100%,8.00,4.00,3.50,3.50,4.50,4.50,4.00,4.50,4.00,4.00
Fall,2016,"MAIER, G.  (co-taught)",CAS,64420,CRCB MOD VIENNA 19,A,2,2,100%,8.00,4.00,3.50,3.50,4.00,4.00,4.00,4.50,4.00,4.00
Fall,2016,"REINEKE, J.  (co-taught)",ENG,76302,GLOBAL COMMUNICATION,A,3,4,75%,7.00,4.67,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.67
Fall,2016,"WOLFE, J.  (co-taught)",ENG,76302,GLOBAL COMMUNICATION,A,3,4,75%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2016,"TORELLO, F.  (co-taught)",ENG,76403,CRCB MOD VIENNA 1900,A,2,2,100%,6.50,4.00,3.00,3.00,2.50,3.50,3.50,4.00,3.00,3.50
Fall,2016,"MAIER, G.  (co-taught)",ENG,76403,CRCB MOD VIENNA 1900,A,2,2,100%,6.50,4.00,3.00,2.50,2.50,3.50,3.00,4.00,3.50,3.50
Fall,2016,"KNAPP, P.  (co-taught)",ENG,76421,WHY STORIES MATTER,A,5,9,56%,10.40,5.00,4.80,5.00,4.80,5.00,5.00,5.00,5.00,5.00
Fall,2016,"RITIVOI, A.  (co-taught)",ENG,76421,WHY STORIES MATTER,A,5,9,56%,9.80,5.00,4.80,5.00,4.80,5.00,5.00,5.00,5.00,5.00
Fall,2016,"REINEKE, J.  (co-taught)",ENG,76702,GLBL CMNCTN TRTG PRG,A,5,5,100%,7.40,4.80,4.60,4.60,4.80,4.80,4.60,4.60,4.80,4.40
Fall,2016,"WOLFE, J.  (co-taught)",ENG,76702,GLBL CMNCTN TRTG PRG,A,5,5,100%,5.75,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
Fall,2016,"KNAPP, P.  (co-taught)",ENG,76821,WHY STORIES MATTER,A,6,6,100%,11.50,4.83,4.50,4.67,4.67,4.67,4.50,4.83,4.67,4.83
Fall,2016,"RITIVOI, A.  (co-taught)",ENG,76821,WHY STORIES MATTER,A,6,6,100%,11.50,5.00,4.50,4.67,4.60,5.00,4.50,5.00,4.83,4.83
Fall,2016,"BENEDICT-JONES, L.  (co-taught)",HIS,79316,PHOTOG FIRST 100 YRS,A,10,14,71%,5.33,4.50,4.40,4.50,4.30,4.70,4.60,4.70,4.30,4.40
Fall,2016,"ORESICK, D.  (co-taught)",HIS,79316,PHOTOG FIRST 100 YRS,A,10,14,71%,5.00,4.60,4.50,4.40,4.10,4.40,4.30,4.70,4.40,4.50
Fall,2016,"TORELLO, F.  (co-taught)",HIS,79437,CRCB MOD VIENNA 1900,A,4,5,80%,8.75,4.25,3.25,2.25,3.50,3.25,3.00,4.50,3.00,3.00
Fall,2016,"MAIER, G.  (co-taught)",HIS,79437,CRCB MOD VIENNA 1900,A,4,5,80%,8.75,4.50,3.75,2.75,4.00,3.00,3.00,4.50,3.25,2.75
Fall,2016,"COOPER, K.  (co-taught)",HSS,66221,TOPICS OF LAW,A,42,102,41%,4.38,4.17,4.33,4.33,4.10,4.26,4.24,4.45,4.17,4.20
Fall,2016,"THOMAS, J.  (co-taught)",HSS,66221,TOPICS OF LAW,A,42,102,41%,4.28,4.36,4.40,4.38,4.24,4.40,4.36,4.48,4.36,4.21
Fall,2016,"LIGINLAL, D.  (co-taught)",ISH,67102,CONCEPTS OF INFO SYS,W,13,14,93%,9.54,4.69,4.92,4.92,4.77,4.69,4.69,5.00,4.62,4.54
Fall,2016,"PHELPS, D.  (co-taught)",ISH,67102,CONCEPTS OF INFO SYS,W,13,14,93%,8.00,4.69,4.62,4.62,4.69,4.62,4.69,5.00,4.85,4.54
Fall,2016,"LITT, B.  (co-taught)",ML,82893,TCHG MODN LNG & CL I,B,2,2,100%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2016,"AL MASAEED, K.  (co-taught)",ML,82893,TCHG MODN LNG & CL I,B,2,2,100%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2016,"AVIGAD, J.  (co-taught)",PHI,80211,LOGIC MATH INQUIRY,A,7,15,47%,6.50,5.00,5.00,5.00,4.86,4.86,4.86,5.00,5.00,5.00
Fall,2016,"LEWIS, R.  (co-taught)",PHI,80211,LOGIC MATH INQUIRY,A,7,15,47%,6.71,5.00,5.00,5.00,5.00,4.86,4.86,5.00,4.86,4.86
Fall,2016,"GLYMOUR, C.  (co-taught)",PHI,80223,CAUSATION AND PRBTY,A,6,11,55%,6.00,4.67,3.17,3.00,3.33,4.83,3.67,4.83,4.33,4.33
Fall,2016,"ZHANG, K.  (co-taught)",PHI,80223,CAUSATION AND PRBTY,A,6,11,55%,6.50,4.67,3.50,3.83,4.00,4.83,3.83,4.83,4.33,4.33
Fall,2016,"SIMONS, M.  (co-taught)",PHI,80600,PHILOSOPHY CR SEMINR,A,2,9,22%,14.00,4.50,4.50,4.50,4.50,4.00,4.50,4.50,4.50,4.50
Fall,2016,"LONDON, A.  (co-taught)",PHI,80600,PHILOSOPHY CR SEMINR,A,2,9,22%,14.00,4.50,4.00,4.00,4.50,4.00,4.50,4.00,4.50,4.50
Fall,2016,"KOTOVSKY, K.  (co-taught)",PSY,85102,INTRO TO PSYCHOLOGY,1,93,148,63%,7.31,3.35,3.33,3.32,2.75,3.38,2.98,3.89,2.75,3.05
Fall,2016,"MANKE, K.  (co-taught)",PSY,85102,INTRO TO PSYCHOLOGY,1,93,148,63%,7.21,4.51,4.29,4.35,3.98,4.46,4.59,4.51,4.52,3.97
Fall,2016,"FISCHHOFF, B.  (co-taught)",SDS,88452,POLCY ANALY SNR PRJ,A,1,3,33%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2016,"PEHA, J.  (co-taught)",SDS,88452,POLCY ANALY SNR PRJ,A,1,3,33%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2016,"RUBIN, E.  (co-taught)",SDS,88452,POLCY ANALY SNR PRJ,B,1,4,25%,11.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2016,"MILLER, J.  (co-taught)",SDS,88452,POLCY ANALY SNR PRJ,B,1,4,25%,11.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2016,"SELTMAN, H.  (co-taught)",STA,36601,PERSPTV DATA SCI I,A,16,25,64%,5.60,4.94,4.69,4.63,4.88,4.69,4.63,4.94,4.50,4.50
Fall,2016,"GREENHOUSE, J.  (co-taught)",STA,36601,PERSPTV DATA SCI I,A,16,25,64%,6.80,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2016,"GENOVESE, C.  (co-taught)",STA,36650,STAT COMPUTING,A,16,25,64%,9.00,4.88,4.94,4.63,4.50,4.69,4.31,4.94,4.56,4.56
Fall,2016,"REINHART, A.  (co-taught)",STA,36650,STAT COMPUTING,A,16,25,64%,9.00,4.88,4.69,4.69,4.67,4.75,4.50,4.88,4.75,4.63
Fall,2016,"GENOVESE, C.  (co-taught)",STA,36750,STAT COMPUTING,A,5,10,50%,11.00,4.80,4.80,5.00,4.80,5.00,5.00,5.00,5.00,4.60
Fall,2016,"REINHART, A.  (co-taught)",STA,36750,STAT COMPUTING,A,5,10,50%,11.00,4.60,4.80,4.80,4.40,4.60,4.60,4.60,4.40,4.60
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
,2016,,,,Year of 2016,,675,1257,54%,9.68,4.01,3.98,4,3.77,4.07,3.96,4.24,3.93,3.73
Spring,2016,"CARSON, J.  (co-taught)",ENG,76369,"ART, CONFLICT & TECH",A,5,10,50%,11.60,4.20,4.00,4.20,3.60,4.20,4.00,4.40,4.00,4.40
Spring,2016,"NOURBAKHSH, I.  (co-taught)",ENG,76369,"ART, CONFLICT & TECH",A,5,10,50%,11.60,3.80,3.60,3.60,3.20,4.00,4.00,4.20,3.80,4.20
Spring,2016,"KEATING-MILLER, J.  (co-taught)",ENG,76369,"ART, CONFLICT & TECH",A,5,10,50%,11.60,4.80,4.80,4.80,4.60,4.80,4.80,4.80,4.80,4.40
Spring,2016,"LIMAM MANSAR, S.  (co-taught)",ISH,67373,SFTWR DEVLPMNT PROJ,W,20,28,71%,20.53,3.79,3.95,4.11,3.63,4.11,4.11,4.21,4.16,3.11
Spring,2016,"AOUN, C.  (co-taught)",ISH,67373,SFTWR DEVLPMNT PROJ,W,20,28,71%,18.65,4.15,4.10,4.00,4.15,4.10,4.30,4.50,4.20,3.35
Spring,2016,"CHARFI, A.  (co-taught)",ISH,67373,SFTWR DEVLPMNT PROJ,W,20,28,71%,21.61,3.74,3.68,3.79,3.68,3.89,3.84,4.26,3.89,2.89
Fall,2016,"KESTEN, O.  (co-taught)",ECO,73100,PRINC OF ECONOMICS,1,91,186,49%,7.88,4.10,4.20,4.20,3.85,4.27,4.13,4.45,4.10,3.96
Fall,2016,"GOLDBURG, C.  (co-taught)",ECO,73100,PRINC OF ECONOMICS,1,91,186,49%,7.65,3.49,3.46,3.41,3.21,3.54,3.33,3.71,3.27,3.38
Fall,2016,"SLEET, C.  (co-taught)",ECO,73100,PRINC OF ECONOMICS,1,91,186,49%,7.90,4.45,4.38,4.42,4.15,4.50,4.38,4.42,4.31,4.09
Fall,2016,"KESTEN, O.  (co-taught)",ECO,73100,PRINC OF ECONOMICS,2,90,168,54%,8.05,4.16,4.08,4.16,4.00,4.24,4.22,4.50,4.13,3.87
Fall,2016,"GOLDBURG, C.  (co-taught)",ECO,73100,PRINC OF ECONOMICS,2,90,168,54%,7.21,3.41,3.45,3.42,3.18,3.35,3.28,3.75,3.23,3.43
Fall,2016,"SLEET, C.  (co-taught)",ECO,73100,PRINC OF ECONOMICS,2,90,168,54%,8.03,4.46,4.39,4.30,4.11,4.49,4.35,4.52,4.37,4.07
Fall,2016,"LIMAM MANSAR, S.  (co-taught)",ISH,67475,INNOV IN INFO SYSTEM,W,19,27,70%,16.11,4.05,3.95,4.42,3.68,4.16,3.84,4.21,3.95,3.58
Fall,2016,"TSAI, J.  (co-taught)",ISH,67475,INNOV IN INFO SYSTEM,W,19,27,70%,16.06,3.84,3.58,4.00,3.53,3.89,3.74,4.00,3.79,3.63
Fall,2016,"CHARFI, A.  (co-taught)",ISH,67475,INNOV IN INFO SYSTEM,W,19,27,70%,16.06,4.26,4.00,4.11,4.32,4.28,4.05,4.47,4.16,3.58
