Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
Spring,2015,KAF WARMAN,DRA,54208,MOVEMENT II,B,2,14,14%,5.00,5.00,4.00,3.00,5.00,5.00,4.00,4.00,4.00,5.00
Spring,2015,JAMES CATON,DRA,54212,ACTOR DANCE II,A,2,9,22%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,THOMAS DOUGLAS,DRA,54214,SINGING FOR ACTORSII,A,2,15,13%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,THOMAS COUSIN,DRA,54218,JAZZ II,A,1,10,10%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,GARY KLINE,DRA,54220,ACTING A SONG,A,1,12,8%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,JUDITH CONTE,DRA,54224,TAP II,A,1,11,9%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,BRIAN RUSSMAN,DRA,54230,MAKE-UP FOR DESIGNRS,A,7,9,78%,5.00,4.86,4.71,4.86,5.00,4.71,4.71,4.71,4.43,4.71
Spring,2015,BETH ZAMBORSKY,DRA,54238,SCENIC PAINTING II,A,1,5,20%,8.00,5.00,5.00,4.00,5.00,4.00,4.00,5.00,5.00,4.00
Spring,2015,RICHARD BLOCK,DRA,54239,HIST OF ARC&DECOR 1,A,10,23,43%,4.10,3.90,4.00,4.00,3.60,3.80,3.50,4.20,3.60,3.50
Spring,2015,KAF WARMAN,DRA,54242,IMPROVISATION,A,2,16,13%,2.00,4.50,1.50,2.00,2.50,4.00,2.00,3.00,3.00,3.50
Spring,2015,MELINDA ESHELMAN,DRA,54246,HIST OF CLOTHING 2,A,2,4,50%,3.50,3.00,3.00,4.00,2.50,4.50,4.00,5.00,3.00,4.00
Spring,2015,RICHARD BLOCK,DRA,54250,INTRO SCENIC DESIGN,A,3,7,43%,15.00,4.67,4.33,4.33,4.33,4.33,4.33,4.67,4.33,4.33
Spring,2015,ROBERT THOMSON,DRA,54252,INTRO LIGHTING DESGN,A,2,6,33%,6.50,5.00,3.00,2.50,3.00,5.00,4.00,5.00,3.50,2.50
Spring,2015,CARLYN AQUILINE,DRA,54254,NEW PLAY COLLABORTN,A4,1,3,33%,5.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00
Spring,2015,DAVID HOLCOMB,DRA,54260,PRODUCTION PREP II,A,13,24,54%,18.69,3.45,3.27,3.18,3.36,3.45,3.36,3.45,3.55,3.67
Spring,2015,DAVID HOLCOMB,DRA,54262,PRODUCTION SYMPSM II,A,2,22,9%,27.00,2.00,3.00,2.00,2.00,2.00,2.00,3.00,3.00,2.00
Spring,2015,BERNARD CARTER,DRA,54264,WELDING,A,2,4,50%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,BERNARD CARTER,DRA,54264,WELDING,B,2,3,67%,5.00,5.00,5.00,5.00,4.50,5.00,4.50,4.50,5.00,5.00
Spring,2015,BERNARD CARTER,DRA,54265,ADVANCED FABRICATION,A,1,2,50%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,DAVID BOEVERS,DRA,54272,SCENIC FABRCT INSTAL,A,5,6,83%,6.80,4.20,4.20,4.40,4.20,4.40,4.40,4.40,4.40,3.80
Spring,2015,MELISSA PORTERFIELD,DRA,54282,FOUNDATIONS DRAMA II,A,10,22,45%,6.80,2.80,3.00,2.80,2.70,2.40,2.80,3.40,2.10,2.20
Spring,2015,MELISSA PORTERFIELD,DRA,54282,FOUNDATIONS DRAMA II,B,1,10,10%,5.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
Spring,2015,ROBERT HALEY,DRA,54304,DIALCTS FOR THE STG,A,2,10,20%,11.00,4.50,3.00,3.00,4.00,4.00,3.00,5.00,3.50,3.00
Spring,2015,ROBERT HALEY,DRA,54304,DIALCTS FOR THE STG,B,5,12,42%,6.80,4.20,3.00,3.20,3.20,4.00,3.60,3.40,3.00,3.00
Spring,2015,JANET FEINDEL,DRA,54306,VOICE/ALEXANDER III,A,5,12,42%,7.40,4.20,2.20,2.00,2.60,3.60,2.00,2.80,2.40,1.80
Spring,2015,JANET FEINDEL,DRA,54306,VOICE/ALEXANDER III,B,2,10,20%,9.50,4.50,2.50,2.50,2.00,3.50,1.50,3.00,2.00,2.00
Spring,2015,CATHERINE MOORE,DRA,54308,MOVEMENT III,A,4,14,29%,6.50,4.75,5.00,5.00,5.00,5.00,5.00,4.50,4.75,4.50
Spring,2015,DONALD WADSWORTH,DRA,54312,REHERSL & PERFRM III,A,6,22,27%,21.17,5.00,5.00,5.00,5.00,4.80,5.00,5.00,5.00,5.00
Spring,2015,JAMES CATON,DRA,54314,BALLET III,A,4,11,36%,5.00,5.00,4.75,4.50,4.50,4.75,4.50,4.75,4.50,4.50
Spring,2015,THOMAS COUSIN,DRA,54316,JAZZ III,B,4,11,36%,3.50,5.00,4.50,4.75,5.00,5.00,4.75,4.50,4.75,5.00
Spring,2015,CLAUDIA BENACK,DRA,54318,SINGING FOR ACTORS 3,A,1,2,50%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,JUDITH CONTE,DRA,54324,TAP III,A,2,6,33%,3.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,THOMAS COUSIN,DRA,54324,TAP III,B,2,5,40%,2.00,5.00,4.00,4.50,4.50,5.00,4.00,5.00,3.50,4.00
Spring,2015,THOMAS COUSIN,DRA,54326,ACTOR DANCE III,A,3,9,33%,5.00,5.00,5.00,5.00,5.00,5.00,4.67,5.00,4.67,4.67
Spring,2015,ANDREW SMITH,DRA,54327,JUNIOR AUDITIONING,A,3,7,43%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,TINA SHACKLEFORD,DRA,54330,INTRO STAGE MNGMNT,A,6,11,55%,5.00,4.00,4.00,4.17,4.33,4.33,4.17,4.00,3.83,4.00
Spring,2015,DAVID HOLCOMB,DRA,54334,PRODCTN RESRCE MGMT,A,9,9,100%,7.33,4.56,4.56,4.56,4.44,4.67,4.56,4.56,4.67,4.38
Spring,2015,TINA SHACKLEFORD,DRA,54340,STAGE MGMT SEMINAR,A,1,5,20%,2.00,4.00,4.00,4.00,3.00,3.00,3.00,4.00,3.00,4.00
Spring,2015,BRIAN RUSSMAN,DRA,54346,INTRO COSTUME CONSTR,A,7,7,100%,11.00,4.71,4.86,4.71,4.71,4.71,4.71,4.57,4.71,4.57
Spring,2015,ROBERT THOMSON,DRA,54352,THRL OPR LGHT DESGN,A3,1,5,20%,5.00,4.00,4.00,3.00,5.00,3.00,4.00,5.00,4.00,4.00
Spring,2015,KEVIN HINES,DRA,54354,STRUC DESIGN II,A,2,4,50%,9.50,4.50,5.00,5.00,5.00,5.00,4.00,5.00,4.00,4.50
Spring,2015,DAVID HOLCOMB,DRA,54362,PRODUCTION PREP III,A,4,20,20%,13.33,3.33,3.33,3.33,2.00,3.33,3.00,3.33,3.33,3.33
Spring,2015,WENDY ARONS,DRA,54364,DRAMATURGY 6:CRIT W,A,4,7,57%,7.25,4.75,4.75,4.75,5.00,4.75,4.75,5.00,5.00,5.00
Spring,2015,CHRISTIAN BROWN,DRA,54368,PRODUCTION ELECTRICS,A,3,8,38%,11.00,4.33,4.67,4.67,4.67,4.33,4.33,4.33,4.33,4.33
Spring,2015,JOSEPH PINO,DRA,54372,THEATRE FOR THE EAR,A,1,3,33%,5.00,4.00,4.00,4.00,5.00,3.00,4.00,5.00,5.00,4.00
Spring,2015,DAVID BOEVERS,DRA,54376,ENTERTAINMENT RIGGNG,A,4,4,100%,4.00,2.50,3.75,4.00,2.00,3.50,3.00,2.25,2.25,3.25
Spring,2015,KEVIN HINES,DRA,54378,TECHNICAL DIRCTN II,A,2,2,100%,5.00,3.00,2.50,2.50,2.50,3.50,3.00,5.00,3.00,2.00
Spring,2015,MEGAN RIVAS,DRA,54381,SPEC TOPICS DRAMA,A,8,17,47%,6.13,4.75,4.88,4.75,4.25,4.50,4.63,5.00,4.63,4.50
Spring,2015,NARELLE SISSONS,DRA,54386,SCENIC DES SKILLS 3D,A3,2,7,29%,11.00,4.00,3.00,4.50,3.50,4.00,4.50,4.50,4.00,4.00
Spring,2015,ANNE MUNDELL,DRA,54392,SCENIC DES SKILLS 2D,A4,3,8,38%,6.00,5.00,3.67,4.00,5.00,5.00,4.67,5.00,5.00,4.67
Spring,2015,SARAH PICKETT,DRA,54397,SOUND DES INTER ENV,A,1,4,25%,5.00,5.00,4.00,4.00,4.00,4.00,4.00,5.00,4.00,5.00
Spring,2015,LAWRENCE SHEA,DRA,54400,STAGING MEDIA,A,2,2,100%,3.50,3.50,3.00,2.00,2.50,2.00,2.50,4.00,3.50,3.00
Spring,2015,GREGORY LEHANE,DRA,54402,CAMERA LAB,A3,5,29,17%,3.80,2.00,1.40,1.80,2.40,2.00,1.60,2.20,2.00,1.40
Spring,2015,DONALD WADSWORTH,DRA,54412,REHRSL & PERFMC IV,A,2,24,8%,3.50,1.50,2.00,3.00,1.50,3.00,2.00,2.00,2.00,1.00
Spring,2015,KAF WARMAN,DRA,54438,ACTING IV,A4,1,24,4%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,BETH ZAMBORSKY,DRA,54448,FIGURE DRAWING,A,2,7,29%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,CYNTHIA LIMAURO,DRA,54452,ARCHITL LIGHTG DESGN,A,2,3,67%,9.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,TINA SHACKLEFORD,DRA,54454,ADV TPC STAGE MGMNT,A4,1,4,25%,5.00,4.00,3.00,4.00,3.00,4.00,5.00,4.00,3.00,4.00
Spring,2015,DAVID HOLCOMB,DRA,54456,PROD MNGMNT WRKSHP,A,1,5,20%,2.00,5.00,5.00,4.00,4.00,5.00,5.00,5.00,5.00,4.00
Spring,2015,DAVID HOLCOMB,DRA,54462,PRODUCTION PREP IV,A,3,13,23%,19.67,4.67,4.67,4.33,4.33,5.00,4.67,5.00,4.33,5.00
Spring,2015,SUSAN TSU,DRA,54467,COSTUME DESIGN MUSIC,A4,1,6,17%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,BRETT CRAWFORD,DRA,54468,THEATER MANAGEMENT,A,3,7,43%,5.00,4.33,2.67,3.33,4.67,4.33,4.67,4.67,4.33,3.67
Spring,2015,ROBERT THOMSON,DRA,54479,TELEVISION LGHT DES,A4,2,3,67%,5.00,3.50,4.00,4.00,3.00,4.00,3.50,4.00,4.00,4.00
Spring,2015,KEVIN HINES,DRA,54480,TECHNICAL DIRCTN IV,A,1,2,50%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,WENDY ARONS,DRA,54488,DRAMATURGY PRDCTN II,A,2,2,100%,12.50,3.50,3.50,3.50,3.50,3.50,3.50,4.00,3.50,4.00
Spring,2015,GARY KLINE,DRA,54500,VOICE LAB,A,5,27,19%,3.20,5.00,4.60,4.80,5.00,4.80,5.00,4.80,4.80,4.80
Spring,2015,CLAUDIA BENACK,DRA,54500,VOICE LAB,B,2,14,14%,5.00,4.50,4.00,4.00,5.00,4.00,4.50,4.50,4.50,4.50
Spring,2015,RICHARD TEASTER,DRA,54500,VOICE LAB,C,1,4,25%,11.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,5.00,5.00
Spring,2015,JOSEPH PINO,DRA,54505,EAR TRAINING,A,1,5,20%,2.00,3.00,3.00,3.00,4.00,3.00,4.00,5.00,5.00,5.00
Spring,2015,JED HARRIS,DRA,54518,DIRECTORS COLLOQUIUM,A,1,14,7%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,RANDY KOVITZ,DRA,54520,ACTNG FOR THE CAMERA,A,1,23,4%,2.00,3.00,1.00,1.00,3.00,3.00,3.00,3.00,1.00,1.00
Spring,2015,CHRISTIAN BROWN,DRA,54527,AUTO LIGHTING WRKSHP,A,2,2,100%,6.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,BRIAN RUSSMAN,DRA,54538,COSTM CRAFTS CST MKG,A3,1,2,50%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,MEGAN RIVAS,DRA,54588,DRAMATURGY PROD III,B,1,2,50%,27.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,RICHARD RAUH,DRA,54595,SCORSESE FLMS,A,7,25,28%,2.43,4.29,3.86,4.14,4.14,4.29,4.29,4.14,3.86,4.00
Spring,2015,JOSEPH PINO,DRA,54666,PRODUCTION AUDIO,A,8,12,67%,7.25,3.75,4.25,4.13,3.75,4.00,4.25,3.38,4.13,4.00
Spring,2015,DAVID HOLCOMB,DRA,54704,APPLIED INTERNSHIP,A,4,7,57%,8.75,3.33,3.67,3.33,3.33,3.33,3.33,4.00,3.67,4.00
Spring,2015,SUSAN TSU,DRA,54714,GRAD COSTUME RENDRNG,A,2,6,33%,8.00,4.50,3.50,4.00,4.00,4.50,4.50,5.00,4.50,4.50
Spring,2015,GREGORY LEHANE,DRA,54718,GRAD CAMERA LAB,A3,3,7,43%,2.00,4.33,3.00,3.00,4.00,3.67,3.67,4.33,4.33,4.00
Spring,2015,MOLLY MCCARTER,DRA,54723,GRAD ADV TOP SM II,A3,1,2,50%,5.00,5.00,4.00,4.00,5.00,5.00,4.00,5.00,4.00,5.00
Spring,2015,MOLLY MCCARTER,DRA,54723,GRAD ADV TOP SM II,A4,2,2,100%,5.00,5.00,4.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,CYNTHIA LIMAURO,DRA,54724,GRAD DANCE LGHTG DES,A3,3,9,33%,2.00,4.33,4.67,4.00,4.00,4.00,4.00,4.67,4.33,4.33
Spring,2015,CHRISTIAN BROWN,DRA,54729,GRAD AUTO LIGHT WRKS,A,1,3,33%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,RICHARD BLOCK,DRA,54739,GR HIS ARCH&DECOR 1,A,1,9,11%,24.00,4.00,5.00,5.00,4.00,5.00,5.00,5.00,5.00,4.00
Spring,2015,ROBERT THOMSON,DRA,54752,GRD THTL OP LGHT DES,A3,3,8,38%,4.00,4.67,4.67,4.00,4.67,4.00,4.33,5.00,5.00,4.00
Spring,2015,KEVIN HINES,DRA,54754,GR STRUCTRL DSGN II,A,2,3,67%,6.50,5.00,4.00,4.50,4.50,4.50,4.50,4.50,4.50,5.00
Spring,2015,JOSEPH PINO,DRA,54756,GRAD THEATRE EAR,A,2,2,100%,5.00,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,5.00
Spring,2015,CADEN MANSON,DRA,54758,GRAD DIRECTG NEW WRK,A,2,2,100%,20.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50
Spring,2015,MOLLY MCCARTER,DRA,54760,GRAD NON-TRAD ENT SM,A,2,2,100%,5.00,5.00,4.50,4.50,4.50,5.00,5.00,5.00,5.00,5.00
Spring,2015,DAVID HOLCOMB,DRA,54762,PRODCTN PREP GRAD I,A,6,12,50%,15.83,3.20,3.20,3.20,3.40,3.20,3.40,3.20,3.20,3.33
Spring,2015,TINA SHACKLEFORD,DRA,54764,GRAD STAGE MNGMT SEM,A,4,6,67%,2.00,4.25,4.00,3.75,3.50,3.75,4.00,4.25,4.00,3.75
Spring,2015,CHRISTIAN BROWN,DRA,54768,GRAD PRODTN ELECTCS,A,3,4,75%,13.00,4.67,3.33,4.00,4.00,3.67,3.33,4.67,3.67,4.00
Spring,2015,BRETT CRAWFORD,DRA,54775,GRAD THEATER MNGMNT,A,3,5,60%,5.00,4.67,2.67,3.33,4.00,3.67,4.33,4.33,3.67,3.33
Spring,2015,DAVID BOEVERS,DRA,54776,GR ENTERTNMNT RIGNG,A,2,2,100%,2.00,3.50,4.50,4.00,3.00,3.50,4.00,4.50,4.00,3.50
Spring,2015,ROBERT THOMSON,DRA,54778,GRAD TV LGHTG DESGN,A4,2,6,33%,6.50,5.00,3.00,3.50,4.50,5.00,3.00,5.00,5.00,3.00
Spring,2015,WENDY ARONS,DRA,54786,COLLOQUIUM,A,11,16,69%,8.27,4.64,4.64,3.91,4.36,4.00,4.00,4.09,4.36,3.82
Spring,2015,MELISSA MARTIN,DRA,54788,GRAD SCREENWRTG II,A,3,6,50%,5.00,4.33,3.33,3.33,4.33,4.00,4.00,4.33,3.67,4.00
Spring,2015,DAVID HOLCOMB,DRA,54790,GRAD PRDCTN RSRC MGT,A,3,3,100%,8.00,4.33,4.67,4.00,3.00,4.67,4.33,4.33,4.00,4.33
Spring,2015,ROBERT HANDEL,DRA,54792,PLAYWRITING II,A,3,6,50%,11.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,TRACY POTTER,DRA,54793,GRAD WRT FOR TV,A,4,5,80%,5.75,4.75,3.75,4.00,4.50,4.00,3.50,4.75,4.25,4.00
Spring,2015,BRIAN RUSSMAN,DRA,54795,GRAD CFTS: CAST MOLD,A3,4,6,67%,7.25,4.50,4.75,4.50,4.75,4.75,4.75,3.50,4.25,4.50
Spring,2015,DAVID HOLCOMB,DRA,54804,APPLIED INTERNSHIP,A,6,10,60%,8.00,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67
Spring,2015,BETH ZAMBORSKY,DRA,54820,GRAD FIGURE DRWNG,A,3,5,60%,3.00,4.67,4.67,4.67,5.00,4.33,4.67,4.33,4.67,4.67
Spring,2015,BRIAN RUSSMAN,DRA,54830,MAKE-UP GRAD DESGNRS,A,1,2,50%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,SUSAN TSU,DRA,54842,GRAD COS DES CLASSIC,A3,3,4,75%,8.00,5.00,4.00,4.00,4.67,4.33,4.00,5.00,4.33,4.33
Spring,2015,KENNETH CHU,DRA,54844,GRAD DRAPING CD II,A,3,3,100%,8.00,4.00,4.00,4.33,3.67,4.67,4.00,4.00,4.00,3.33
Spring,2015,SUSAN TSU,DRA,54854,GRAD COST DES MUSIC,A4,3,4,75%,9.00,4.33,3.67,4.00,4.00,4.67,4.33,5.00,4.00,4.00
Spring,2015,CADEN MANSON,DRA,54855,GRAD THINK TANK,A,3,4,75%,5.00,5.00,4.67,4.00,4.67,4.67,4.33,4.67,4.67,4.67
Spring,2015,BRIAN RUSSMAN,DRA,54860,COSTM CRFS: MSK MKNG,A4,1,4,25%,8.00,4.00,5.00,4.00,5.00,5.00,5.00,3.00,4.00,4.00
Spring,2015,DAVID HOLCOMB,DRA,54862,PRODCTN PREP GRAD II,A,7,18,39%,18.00,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43,4.43
Spring,2015,DAVID HOLCOMB,DRA,54870,PRODUCTION MGT WRKSP,A,3,7,43%,2.00,4.67,4.67,4.33,3.67,4.67,4.33,5.00,4.67,4.67
Spring,2015,LAWRENCE SHEA,DRA,54880,GRAD SPEC TOPS MEDIA,A,8,13,62%,8.75,4.38,3.00,3.38,3.50,4.00,3.38,4.75,3.88,3.75
Spring,2015,MELISSA MARTIN,DRA,54888,GRAD SCREENWRG IV,A,2,6,33%,14.00,4.50,4.50,4.50,4.00,4.50,4.00,4.50,4.00,4.50
Spring,2015,TINA SHACKLEFORD,DRA,54890,PTM THESIS,A,3,5,60%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,ROBERT HANDEL,DRA,54892,PLAYWRITING IV,A,2,6,33%,19.00,4.50,4.50,4.50,5.00,4.50,4.50,4.50,4.50,4.50
Spring,2015,ROBERT HANDEL,DRA,54894,DRAMATIC WRTG THESIS,A,2,6,33%,16.00,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50
Spring,2015,LAWRENCE SHEA,DRA,54900,GRAD STAGING MEDIA,A,5,5,100%,5.00,3.80,3.20,2.80,3.00,3.75,2.40,4.40,3.00,2.60
Spring,2015,JOSEPH PINO,DRA,54905,GRAD EAR TRAINING,A,2,3,67%,2.00,5.00,5.00,4.50,4.50,5.00,4.50,5.00,4.50,5.00
Spring,2015,TINA SHACKLEFORD,DRA,54944,GRAD ADV TPC STG MNG,A4,2,2,100%,5.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
Spring,2015,CYNTHIA LIMAURO,DRA,54954,LIGHTING DES THESIS,A,2,2,100%,8.00,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50
Spring,2015,DAVID HOLCOMB,DRA,54962,PRODCTN PREP GR III,A,1,17,6%,2.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00
Spring,2015,RAYMOND BLACKWELL,MUS,57008,VOCAL MASTER CLASS I,A,2,8,25%,2.00,4.50,3.50,4.00,3.00,4.50,4.50,4.50,4.00,4.50
Spring,2015,KAREN VERM,MUS,57009,VOCAL MSTER CLASS II,A,4,15,27%,4.25,5.00,5.00,5.00,5.00,5.00,5.00,4.50,5.00,5.00
Spring,2015,HANNA LI,MUS,57011,PNO STDO PERFMC CLS,A,1,2,50%,21.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,CYRUS FOROUGH,MUS,57015,VIOLIN STDO PERF CLS,A,4,12,33%,20.75,4.75,4.50,5.00,5.00,5.00,5.00,4.50,4.75,4.75
Spring,2015,DAVID HARDING,MUS,57016,VIOLA STDO PERF CLS,A,1,5,20%,21.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,CYNTHIA DEALMEIDA,MUS,57021,OBOE PERF CLS,A,2,8,25%,14.50,5.00,5.00,5.00,5.00,4.50,5.00,3.00,4.50,4.50
Spring,2015,LEONARDO BALADA,MUS,57031,COMPOSERS FORUM,A,7,22,32%,2.43,4.67,4.67,4.67,4.67,4.50,4.67,4.67,4.67,4.50
Spring,2015,BENJAMIN OPIE,MUS,57101,INTRO MUSC TECHNLGY,A3,3,6,50%,6.00,4.33,4.33,4.33,4.67,4.33,4.67,3.67,4.33,4.33
Spring,2015,BENJAMIN OPIE,MUS,57101,INTRO MUSC TECHNLGY,A4,3,6,50%,4.00,4.33,4.00,4.00,4.33,4.33,4.33,4.00,4.33,4.00
Spring,2015,BENJAMIN OPIE,MUS,57101,INTRO MUSC TECHNLGY,B3,7,11,64%,5.00,4.86,4.43,4.57,4.86,4.71,5.00,4.71,4.71,4.71
Spring,2015,BENJAMIN OPIE,MUS,57101,INTRO MUSC TECHNLGY,B4,5,6,83%,6.20,3.00,3.00,3.40,3.20,3.60,3.20,2.40,3.00,2.60
Spring,2015,CARLA LAROCCA,MUS,57104,EL STDIO (BEG PIANO),A,1,7,14%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,CARLA LAROCCA,MUS,57104,EL STDIO (BEG PIANO),B,1,2,50%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,STEPHEN TOTTER,MUS,57110,ELCTV STD(VCE CLASS),A,2,4,50%,2.00,4.00,4.50,4.00,4.50,3.50,4.00,4.50,4.00,4.50
Spring,2015,"DE LA REZA, M.  (co-taught)",MUS,57112,MOVEMENT & DANCE II,A,1,8,13%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,THOMAS DOUGLAS,MUS,57117,CHORUS,1,1,5,20%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,MARIA ABREU,MUS,57120,ELCTV STUDIO (VOICE),A,2,3,67%,3.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50
Spring,2015,ELIZABETH LAWRENCE,MUS,57120,ELCTV STUDIO (VOICE),B,3,10,30%,3.00,4.33,4.33,4.33,4.33,4.67,4.00,4.00,4.00,4.00
Spring,2015,STEPHEN TOTTER,MUS,57120,ELCTV STUDIO (VOICE),C,10,25,40%,2.30,4.30,4.30,4.00,4.30,4.10,4.10,4.40,4.20,4.20
Spring,2015,DANIEL TEADT,MUS,57120,ELCTV STUDIO (VOICE),E,2,2,100%,5.00,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50
Spring,2015,TATYANA GELMAN,MUS,57121,EL STUDIO (PIANO),B,3,7,43%,5.00,4.67,4.33,4.33,4.67,4.67,4.67,4.67,4.67,4.67
Spring,2015,RODRIGO OJEDA,MUS,57121,EL STUDIO (PIANO),C,6,12,50%,5.00,4.83,4.83,5.00,5.00,5.00,4.83,5.00,5.00,5.00
Spring,2015,DONNA AMATO,MUS,57121,EL STUDIO (PIANO),D,4,7,57%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,MEHYON MOON,MUS,57121,EL STUDIO (PIANO),E,5,7,71%,6.80,5.00,4.80,4.80,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,CARLA LAROCCA,MUS,57121,EL STUDIO (PIANO),F,2,5,40%,9.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.50
Spring,2015,HANNA LI,MUS,57121,EL STUDIO (PIANO),G,1,2,50%,11.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,CHRISTOPHER CAPIZZI,MUS,57121,EL STUDIO (PIANO),H,3,5,60%,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,LOWELL CARVER,MUS,57121,EL STUDIO (PIANO),I,1,2,50%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,GRETCHEN VAN HOESEN,MUS,57123,ELECTV STUDO (HARP),A,1,2,50%,11.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,MARYBETH GLASGOW SCHOTTING,MUS,57125,ELECTV STUD (VIOLIN),A,7,9,78%,4.57,4.57,4.43,4.57,4.71,4.43,4.43,4.29,4.57,4.43
Spring,2015,PAULA TUTTLE,MUS,57127,ELEC STUDIO (CELL0),A,2,2,100%,5.00,4.50,3.50,3.50,4.50,4.00,4.00,4.00,3.50,3.50
Spring,2015,DANIEL BARRETT,MUS,57128,ELEC STDO (DBL BASS),B,2,2,100%,3.50,3.50,3.50,3.00,4.00,3.50,4.50,5.00,3.50,4.00
Spring,2015,JAMES FERLA,MUS,57129,ELECTV STDO (GUITAR),A,1,2,50%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,JOHN MARCINIZYN,MUS,57129,ELECTV STDO (GUITAR),B,4,6,67%,5.00,4.50,4.25,4.50,4.50,4.50,4.75,4.75,4.50,4.50
Spring,2015,THOMAS GODFREY,MUS,57129,ELECTV STDO (GUITAR),C,2,2,100%,3.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2015,JAMES RAINEY,MUS,57129,ELECTV STDO (GUITAR),E,1,3,33%,2.00,3.00,5.00,4.00,3.00,4.00,5.00,4.00,3.00,3.00
